id,company,location,lat,lng,post_date,work_type,applicant_count,data_analyst,business_intelligence,data_engineer,data_scientist,etl_developer,business_information,programming,python,r,scala,sql,mysql,postgresql,mongodb,redis,sqlite,sql server,bigquery,nosql,talend,dataiku,pentaho,snowflake,database,hive,spark,kafka,kinesis,aws,gcp,azure,kubernetes,docker,hadoop,excel,powerpoint,word,pdf,csv,sheet,data_visualization,tableau,powerbi,matplotlib,seaborn,plotly,data_mining,machine_learning,sas,jupyter_notebook,data_studio,communication,deployment,data_scraping,english,etl,git
3570594191,Kamoro Maxima Integra,jakarta,-6.175247,106.8270488,1 month,On-site,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
3575869171,Michael Page,jakarta,-6.175247,106.8270488,2 months,Hybrid,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3580753274,byOrange,jakarta,-6.175247,106.8270488,2 months,On-site,144,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
3617013735,Perqara,jakarta,-6.175247,106.8270488,1 month,Hybrid,6,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
3594032398,Cobblestone Energy,jakarta,-6.175247,106.8270488,1 month,On-site,16,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3575864671,Michael Page,batam,1.1030815,104.0383696,2 months,On-site,3,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
3608672353,PT Bank Permata Tbk - Bintaro,tangerang selatan,-6.3227016,106.7085737,1 week,On-site,77,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3602552252,DATA+,jakarta,-6.175247,106.8270488,1 month,On-site,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3612518137,Indodana,jakarta,-6.175247,106.8270488,1 week,On-site,18,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3602551405,DATA+,jakarta,-6.175247,106.8270488,1 month,On-site,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3621219462,byOrange,jakarta,-6.175247,106.8270488,6 days,On-site,200,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3591921949,Populix,jakarta,-6.175247,106.8270488,1 month,Remote,153,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3618760306,Nikel,jakarta,-6.175247,106.8270488,1 week,On-site,100,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3544579132,NTT Ltd.,jakarta,-6.175247,106.8270488,2 weeks,Hybrid,55,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3407544789,NTT Ltd.,jakarta,-6.175247,106.8270488,1 week,Hybrid,57,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3598396146,NTT Ltd.,jakarta,-6.175247,106.8270488,3 weeks,Hybrid,80,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3583054116,PT Code Development Indonesia,jakarta,-6.175247,106.8270488,1 month,,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3619720352,"NTT America Solutions, Inc.",jakarta,-6.175247,106.8270488,2 weeks,On-site,0,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3623571800,Asuransi Astra,jakarta,-6.175247,106.8270488,4 weeks,Hybrid,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
